id,parent_id,leaf,name,label,detail,link,pmid,sort,root_url,sample_url,field_type,keyword_searchable,value_type,version
230,208,TRUE,SnpEff_ensembl_PANTHER_GO_SLIM_biological_process_list_id,SnpEff ensembl PANTHER GO-Slim Biological Process,"The PANTHER GO-Slim Biological Process annotations queried through PANTHER API for IDs corresponding to SnpEff_ensembl_Gene_ID column. If there is more than one gene ID, a non-redundant list of GO terms from all genes is shown here.",,,,http://amigo.geneontology.org/amigo/term/,,text,TRUE,term_id,"GO release 2023-07-25, released 2023-08-01"
232,208,TRUE,SnpEff_ensembl_PANTHER_GO_SLIM_cellular_component_list_id,SnpEff ensembl PANTHER GO-Slim Cellular Component,"The PANTHER GO-Slim Cellular Component annotations queried through PANTHER API for IDs corresponding to SnpEff_ensembl_Gene_ID column. If there is more than one gene ID, a non-redundant list of GO terms from all genes is shown here.",,,,http://amigo.geneontology.org/amigo/term/,,text,TRUE,term_id,"GO release 2023-07-25, released 2023-08-01"
234,208,TRUE,SnpEff_ensembl_PANTHER_GO_SLIM_molecular_function_list_id,SpnEff ensembl PANTHER GO-Slim Molecular Function,"The PANTHER GO-Slim Molecular Function annotations queried through PANTHER API for IDs corresponding to SnpEff_ensembl_Gene_ID column. If there is more than one gene ID, a non-redundant list of GO terms from all genes is shown here.",,,,http://amigo.geneontology.org/amigo/term/,,text,TRUE,term_id,"GO release 2023-07-25, released 2023-08-01"
646,208,TRUE,"SnpEff_ensembl_PANTHER_protein_class_list_id	",SnpEff ensembl PANTHER Protein Class,"The PANTHER Protein Class annotations queried through PANTHER API for IDs corresponding to SnpEff_ensembl_Gene_ID column. If there is more than one gene ID, a non-redundant list of PANTHER Protein Class terms from all genes is shown here.",,,,https://pantherdb.org/panther/category.do?categoryAcc=,,text,TRUE,term_id,PANTHER UPL 18
236,208,TRUE,SnpEff_ensembl_PANTHER_pathway_list_id,SnpEff ensembl PANTHER Pathways,"The PANTHER pathway annotations queried through PANTHER API for IDs corresponding to SnpEff_ensembl_Gene_ID column. If there is more than one gene ID, a non-redundant list of PANTHER Pathways from all genes is shown here.",,,,https://pantherdb.org/pathway/pathwayDiagram.jsp?catAccession=,,text,TRUE,term_id,PANTHER UPL 18
239,208,TRUE,SnpEff_ensembl_REACTOME_pathway_list_id,SnpEff ensembl Reactome pathways,"The Reactome Pathway annotations queried through PANTHER API for IDs corresponding to SnpEff_ensembl_Gene_ID column. If there is more than one gene ID, a non-redundant list of Reactome Pathways from all genes is shown here.",,,,https://reactome.org/PathwayBrowser/#/,,text,TRUE,term_id,"Reactome database version 85, released 2023-05-25"
250,208,TRUE,SnpEff_refseq_CDS_position/CDS_len,,"CDS position and length as to a transcript.\nFormat CDS position/CDS length Multiple annotations are separated by ""|"" The order corresponds to SnpEff_refseq_Transcript_ID\nCDS position/CDS length\nMultiple annotations are separated by ""|""\nThe order corresponds to SnpEff_refseq_Transcript_ID",,,,,,text,TRUE,,
251,208,TRUE,SnpEff_refseq_Distance_to_feature,,"distance to feature.\nMultiple annotations are separated by ""|"" The order corresponds to SnpEff_refseq_Transcript_ID\nThe order corresponds to SnpEff_refseq_Transcript_ID",,,,,,text,TRUE,,
252,208,TRUE,SnpEff_refseq_Effect,,"SnpEff consequence with RefSeq as gene model.\nMultiple consequences are separated by ""|"" The order corresponds to SnpEff_refseq_Transcript_ID\nThe order corresponds to SnpEff_refseq_Transcript_ID",,,,,,text,TRUE,,
253,208,TRUE,SnpEff_refseq_Effect_impact,,"consequence impacts predicted by SnpEff.\nMultiple impacts are separated by ""|"" The order corresponds to SnpEff_refseq_Transcript_ID\nThe order corresponds to SnpEff_refseq_Transcript_ID",,,,,,text,TRUE,,
254,208,TRUE,SnpEff_refseq_Exon_or_intron_rank/total,,"exon (intron) rank and total number as to a transcript.\nFormat exon or intron rank / total exon or intron number Multiple annotations are separated by ""|"" The order corresponds to SnpEff_refseq_Transcript_ID\nexon or intron rank / total exon or intron number\nMultiple annotations are separated by ""|""\nThe order corresponds to SnpEff_refseq_Transcript_ID",,,,,,text,TRUE,,
261,208,TRUE,SnpEff_refseq_Gene_ID,,"RefSeq gene IDs corresponding to transcripts.\nMultiple IDs are separated by ""|"" The order corresponds to SnpEff_refseq_Transcript_ID\nThe order corresponds to SnpEff_refseq_Transcript_ID",,,,,,text,TRUE,,
262,208,TRUE,SnpEff_refseq_Gene_name,,"RefSeq gene names corresponding to transcripts.\nMultiple gene names are separated by ""|"" The order corresponds to SnpEff_refseq_Transcript_ID\nThe order corresponds to SnpEff_refseq_Transcript_ID",,,,,,text,TRUE,,
263,208,TRUE,SnpEff_refseq_HGVSc,,"variant in format of HGVSc.\nMultiple annotations are separated by ""|"" The order corresponds to SnpEff_refseq_Transcript_ID\nThe order corresponds to SnpEff_refseq_Transcript_ID",,,,,,text,TRUE,,
264,208,TRUE,SnpEff_refseq_HGVSp,,"variant in format of HGVSp.\nMultiple annotations are separated by ""|"" The order corresponds to SnpEff_refseq_Transcript_ID\nThe order corresponds to SnpEff_refseq_Transcript_ID",,,,,,text,TRUE,,
265,208,TRUE,SnpEff_refseq_LOF/NMD,,LOF or NMD by SnpEff.,,,,,,text,TRUE,,
266,208,TRUE,SnpEff_refseq_LOF/NMD_gene_ID,,gene ID corresponding to SnpEff_refseq_LOF/NMD.,,,,,,text,TRUE,,
267,208,TRUE,SnpEff_refseq_LOF/NMD_gene_name,,gene name corresponding to SnpEff_refseq_LOF/NMD.,,,,,,text,TRUE,,
268,208,TRUE,SnpEff_refseq_LOF/NMD_num_transcripts_affected,,number of transcripts affected\ncorresponding to SnpEff_refseq_LOF/NMD.,,,,,,text,TRUE,,
269,208,TRUE,SnpEff_refseq_LOF/NMD_percent_transcripts_affected,,percentage of transcripts affected\ncorresponding to SnpEff_refseq_LOF/NMD.,,,,,,text,TRUE,,
278,208,TRUE,SnpEff_refseq_Protein_position/Protein_len,,"protein position and length as to a transcript.\nFormat protein position/protein length Multiple annotations are separated by ""|"" The order corresponds to SnpEff_refseq_Transcript_ID\nprotein position/protein length\nMultiple annotations are separated by ""|""\nThe order corresponds to SnpEff_refseq_Transcript_ID",,,,,,text,TRUE,,
281,208,TRUE,SnpEff_refseq_Sequence_feature,,"SnpEff consequence features.\nMultiple features are separated by ""|"" The order corresponds to SnpEff_refseq_Transcript_ID\nThe order corresponds to SnpEff_refseq_Transcript_ID",,,,,,text,TRUE,,
282,208,TRUE,SnpEff_refseq_Sequence_feature_impact,,"sequence feature impacts predicted by SnpEff.\nMultiple impacts are separated by ""|"" The order corresponds to SnpEff_refseq_Transcript_ID\nThe order corresponds to SnpEff_refseq_Transcript_ID",,,,,,text,TRUE,,
283,208,TRUE,SnpEff_refseq_Transcript_ID,,"RefSeq transcript IDs corresponding to consequences.\nMultiple IDs are separated by ""|""",,,,https://www.ncbi.nlm.nih.gov/nuccore/,https://www.ncbi.nlm.nih.gov/nuccore/NM_130386,text,TRUE,,
284,208,TRUE,SnpEff_refseq_Transcript_biotype,,"biotype of transcript.\nMultiple biotypes are separated by ""|"" The order corresponds to SnpEff_refseq_Transcript_ID\nThe order corresponds to SnpEff_refseq_Transcript_ID",,,,,,text,TRUE,,
285,208,TRUE,SnpEff_refseq_Warnings,,"SnpEff warnings.\nMultiple annotations are separated by ""|"" The order corresponds to SnpEff_refseq_Transcript_ID\nThe order corresponds to SnpEff_refseq_Transcript_ID",,,,,,text,TRUE,,
286,208,TRUE,SnpEff_refseq_cDNA_position/cDNA_len,,"cDNA position and length as to a transcript.\nFormat cDNA position/cDNA length Multiple annotations are separated by ""|"" The order corresponds to SnpEff_refseq_Transcript_ID\ncDNA position/cDNA length\nMultiple annotations are separated by ""|""\nThe order corresponds to SnpEff_refseq_Transcript_ID",,,,,,text,TRUE,,
287,208,TRUE,SnpEff_refseq_summary,,"SnpEff consequence summary with RefSeq as gene model.\nFormat GeneID(total number of transcripts):consequence#1(number of transcripts affected) consequence#2(number of transcripts affected)... Multiple genes are separated by ""|""\nGeneID(total number of transcripts):consequence#1(number of transcripts affected)\nconsequence#2(number of transcripts affected)... Multiple genes are separated by ""|""",,,,,,text,TRUE,,
256,208,TRUE,SnpEff_refseq_GO_biological_process_complete_list_id,SnpEff refseq GO biological process complete,"The complete GO biological process annotations queried through PANTHER API for IDs corresponding to  SnpEff_refseq_Transcript_ID column. If there is more than one gene ID, a non-redundant list of GO terms from all genes is shown here.",,,,http://amigo.geneontology.org/amigo/term/,,text,TRUE,term_id,"GO database released 2024-01-17, DOI: 10.5281/zenodo.10536401"
258,208,TRUE,SnpEff_refseq_GO_cellular_component_complete_list_id,SnpEff refseq GO cellular component complete,"The complete GO cellular component annotations queried through PANTHER API for IDs corresponding to SnpEff_refseq_Transcript_ID column. If there is more than one gene ID, a non-redundant list of GO terms from all genes is shown here.",,,,http://amigo.geneontology.org/amigo/term/,,text,TRUE,term_id,"GO database released 2024-01-17, DOI: 10.5281/zenodo.10536401"
260,208,TRUE,SnpEff_refseq_GO_molecular_function_complete_list_id,SnpEff refseq GO molecular function complete,"The complete GO cellular component annotations queried through PANTHER API for IDs corresponding to SnpEff_refseq_Transcript_ID column. If there is more than one gene ID, a non-redundant list of GO terms from all genes is shown here.",,,,http://amigo.geneontology.org/amigo/term/,,text,TRUE,term_id,"GO database released 2024-01-17, DOI: 10.5281/zenodo.10536401"
271,208,TRUE,SnpEff_refseq_PANTHER_GO_SLIM_biological_process_list_id,SnpEff refseq PANTHER GO-Slim Biological Process,"The PANTHER GO-Slim Biological Process annotations queried through PANTHER API for IDs corresponding to SnpEff_refseq_Transcript_ID column. If there is more than one gene ID, a non-redundant list of GO terms from all genes is shown here..",,,,http://amigo.geneontology.org/amigo/term/,,text,TRUE,term_id,"GO release 2023-07-25, released 2023-08-01"
273,208,TRUE,SnpEff_refseq_PANTHER_GO_SLIM_cellular_component_list_id,SnpEff refseq PANTHER GO-Slim Cellular Component,"The PANTHER GO-Slim Cellular Component annotations queried through PANTHER API for IDs corresponding to SnpEff_refseq_Transcript_ID column. If there is more than one gene ID, a non-redundant list of GO terms from all genes is shown here.",,,,http://amigo.geneontology.org/amigo/term/,,text,TRUE,term_id,"GO release 2023-07-25, released 2023-08-01"
275,208,TRUE,SnpEff_refseq_PANTHER_GO_SLIM_molecular_function_list_id,SnpEff refseq PANTHER GO-Slim Molecular Function,"The PANTHER GO-Slim Molecular Function annotations queried through PANTHER API for IDs corresponding to SnpEff_refseq_Transcript_ID column. If there is more than one gene ID, a non-redundant list of GO terms from all genes is shown here.",,,,http://amigo.geneontology.org/amigo/term/,,text,TRUE,term_id,"GO release 2023-07-25, released 2023-08-01"
647,208,TRUE,SnpEff_refseq_PANTHER_protein_class_list_id,SnpEff refseq PANTHER Protein Class,"The PANTHER Protein Class annotations queried through PANTHER API for IDs corresponding to SnpEff_refseq_Transcript_ID column. If there is more than one gene ID, a non-redundant list of PANTHER Protein Class terms from all genes is shown here.",,,,https://pantherdb.org/panther/category.do?categoryAcc=,,text,TRUE,term_id,PANTHER UPL 18
277,208,TRUE,SnpEff_refseq_PANTHER_pathway_list_id,SnpEff refseq PANTHER Pathways,"The PANTHER pathway annotations queried through PANTHER API for IDs corresponding to SnpEff_refseq_Transcript_ID column. If there is more than one gene ID, a non-redundant list of PANTHER Pathways from all genes is shown here.",,,,https://pantherdb.org/pathway/pathwayDiagram.jsp?catAccession=,,text,TRUE,term_id,PANTHER UPL 18
280,208,TRUE,SnpEff_refseq_REACTOME_pathway_list_id,SnpEff refseq Reactome pathways,"The Reactome Pathway annotations queried through PANTHER API for IDs corresponding to SnpEff_refseq_Transcript_ID column. If there is more than one gene ID, a non-redundant list of Reactome Pathways from all genes is shown here.",,,,https://reactome.org/PathwayBrowser/#/,,text,TRUE,term_id,"Reactome database version 85, released 2023-05-25"
289,288,FALSE,1000Gp3,The 1000 Genome Project Phase 3 (1000Gp3),Allele frequency data catalogued by the whole 1000 genomes phase 3 (1000Gp3) data,https://www.internationalgenome.org/1000-genomes-summary,26432245,,,,,,,The 1000 genome project phase 3 (1000Gp3) - release/20130502/ 
302,288,FALSE,ESP6500,,Exome allele frequencies from the Exome Sequencing Project ESP6500SI-V2 release,http://evs.gs.washington.edu/EVS/,,,,,,,,ESP6500SI-V2 release
309,288,FALSE,ExAC,,Exome allele frequencies from the Exome Aggregation Consortium release 0.3,http://exac.broadinstitute.org/,,,,,,,,Exome allele frequencies from the Exome Aggregation Consortium release 0.3
326,288,FALSE,UK10K,,Total allele count in called genotypes in UK10K cohort.,https://www.uk10k.org/studies/cohorts.html,,,,,,,,UK10K_COHORT.20140722
330,288,FALSE,gnomAD,,"Exome and whole genome allele frequencies from the Genome Aggregation Database (123,136 exomes and 15,496 whole genomes)",http://gnomad.broadinstitute.org/,32461654,,,,,,,r2.1.1 exomes and  v3.1 genomes
290,289,TRUE,1000Gp3_AC,,Alternative allele counts in the whole 1000 genomes phase 3 (1000Gp3) data.,,,,,,long,,,
291,289,TRUE,1000Gp3_AF,,Alternative allele frequency in the whole 1000Gp3 data.,,,,,,float,,,
292,289,TRUE,1000Gp3_AFR_AC,,Alternative allele counts in the 1000Gp3 African descendent samples.,,,,,,long,,,
293,289,TRUE,1000Gp3_AFR_AF,,Alternative allele frequency in the 1000Gp3 African descendent samples.,,,,,,float,,,
294,289,TRUE,1000Gp3_AMR_AC,,Alternative allele counts in the 1000Gp3 American descendent samples.,,,,,,long,,,
295,289,TRUE,1000Gp3_AMR_AF,,Alternative allele frequency in the 1000Gp3 American descendent samples.,,,,,,float,,,
296,289,TRUE,1000Gp3_EAS_AC,,Alternative allele counts in the 1000Gp3 East Asian descendent samples.,,,,,,long,,,
297,289,TRUE,1000Gp3_EAS_AF,,Alternative allele frequency in the 1000Gp3 East Asian descendent samples.,,,,,,float,,,
298,289,TRUE,1000Gp3_EUR_AC,,Alternative allele counts in the 1000Gp3 European descendent samples.,,,,,,long,,,
299,289,TRUE,1000Gp3_EUR_AF,,Alternative allele frequency in the 1000Gp3 European descendent samples.,,,,,,float,,,
300,289,TRUE,1000Gp3_SAS_AC,,Alternative allele counts in the 1000Gp3 South Asian descendent samples.,,,,,,long,,,
301,289,TRUE,1000Gp3_SAS_AF,,Alternative allele frequency in the 1000Gp3 South Asian descendent samples.,,,,,,float,,,
303,302,TRUE,ESP6500_AA_AC,,Alternative allele counts in the African American samples of the\nNHLBI GO Exome Sequencing Project (ESP6500 data set).,,,,,,long,,,
304,302,TRUE,ESP6500_AA_AF,,Alternative allele frequency in the African American samples of the\nNHLBI GO Exome Sequencing Project (ESP6500 data set).,,,,,,float,,,
305,302,TRUE,ESP6500_AC,,Alternative allele counts in the combined African/European American samples of the\nNHLBI GO Exome Sequencing Project (ESP6500 data set).,,,,,,long,,,
306,302,TRUE,ESP6500_AF,,Alternative allele frequency in the combined African/European American samples of the\nNHLBI GO Exome Sequencing Project (ESP6500 data set).,,,,,,float,,,
307,302,TRUE,ESP6500_EA_AC,,Alternative allele counts in the European American samples of the\nNHLBI GO Exome Sequencing Project (ESP6500 data set).,,,,,,long,,,
308,302,TRUE,ESP6500_EA_AF,,Alternative allele frequency in the European American samples of the\nNHLBI GO Exome Sequencing Project (ESP6500 data set).,,,,,,float,,,
310,309,TRUE,ExAC_AC,,"Allele count in total ExAC samples (60,706 samples)",,,,,,long,,,
311,309,TRUE,ExAC_AF,,Allele frequency in total ExAC samples,,,,,,float,,,
312,309,TRUE,ExAC_AFR_AC,,Adjusted Alt allele counts (DP >= 10 & GQ >= 20) in African & African American ExAC samples,,,,,,long,,,
313,309,TRUE,ExAC_AFR_AF,,Adjusted Alt allele frequency (DP >= 10 & GQ >= 20) in African & African American ExAC samples,,,,,,float,,,
314,309,TRUE,ExAC_AMR_AC,,Adjusted Alt allele counts (DP >= 10 & GQ >= 20) in American ExAC samples,,,,,,long,,,
315,309,TRUE,ExAC_AMR_AF,,Adjusted Alt allele frequency (DP >= 10 & GQ >= 20) in American ExAC samples,,,,,,float,,,
316,309,TRUE,ExAC_Adj_AC,,Adjusted Alt allele counts (DP >= 10 & GQ >= 20) in total ExAC samples,,,,,,long,,,
317,309,TRUE,ExAC_Adj_AF,,Adjusted Alt allele frequency (DP >= 10 & GQ >= 20) in total ExAC samples,,,,,,float,,,
318,309,TRUE,ExAC_EAS_AC,,Adjusted Alt allele counts (DP >= 10 & GQ >= 20) in East Asian ExAC samples,,,,,,long,,,
319,309,TRUE,ExAC_EAS_AF,,Adjusted Alt allele frequency (DP >= 10 & GQ >= 20) in East Asian ExAC samples,,,,,,text,TRUE,,
320,309,TRUE,ExAC_FIN_AC,,Adjusted Alt allele counts (DP >= 10 & GQ >= 20) in Finnish ExAC samples,,,,,,long,,,
321,309,TRUE,ExAC_FIN_AF,,Adjusted Alt allele frequency (DP >= 10 & GQ >= 20) in Finnish ExAC samples,,,,,,text,TRUE,,
322,309,TRUE,ExAC_NFE_AC,,Adjusted Alt allele counts (DP >= 10 & GQ >= 20) in Non-Finnish European ExAC samples,,,,,,long,,,
323,309,TRUE,ExAC_NFE_AF,,Adjusted Alt allele frequency (DP >= 10 & GQ >= 20) in Non-Finnish European ExAC samples,,,,,,float,,,
324,309,TRUE,ExAC_SAS_AC,,Adjusted Alt allele counts (DP >= 10 & GQ >= 20) in South Asian ExAC samples,,,,,,long,,,
325,309,TRUE,ExAC_SAS_AF,,Adjusted Alt allele frequency (DP >= 10 & GQ >= 20) in South Asian ExAC samples,,,,,,float,,,
327,326,TRUE,UK10K_AC,,Alternative allele count in called genotypes in UK10K cohorts.,,,,,,long,,,
328,326,TRUE,UK10K_AF,,Alternative allele frequency in called genotypes in UK10K cohorts.,,,,,,float,,,
329,326,TRUE,UK10K_AN,,Total allele count in called genotypes in UK10K cohorts.,,,,,,long,,,
331,330,TRUE,gnomAD_exomes_AC,,"Alternative allele count in the whole gnomAD exome samples (125,748 samples)",,,,,,long,,,
332,330,TRUE,gnomAD_exomes_AF,,"Alternative allele frequency in the whole gnomAD exome samples (125,748 samples)",,,,,,float,,,
333,330,TRUE,gnomAD_exomes_AFR_AC,,"Alternative allele count in the African/African American gnomAD exome samples (8,128 samples)",,,,,,long,,,
334,330,TRUE,gnomAD_exomes_AFR_AF,,"Alternative allele frequency in the African/African American gnomAD exome samples (8,128 samples)",,,,,,float,,,
335,330,TRUE,gnomAD_exomes_AFR_AN,,"Total allele count in the African/African American gnomAD exome samples (8,128 samples)",,,,,,long,,,
336,330,TRUE,gnomAD_exomes_AFR_nhomalt,,"Count of individuals with homozygous alternative allele in the African/African American gnomAD exome samples (8,128 samples)",,,,,,long,,,
337,330,TRUE,gnomAD_exomes_AMR_AC,,"Alternative allele count in the Latino gnomAD exome samples (17,296 samples)",,,,,,long,,,
338,330,TRUE,gnomAD_exomes_AMR_AF,,"Alternative allele frequency in the Latino gnomAD exome samples (17,296 samples)",,,,,,float,,,
339,330,TRUE,gnomAD_exomes_AMR_AN,,"Total allele count in the Latino gnomAD exome samples (17,296 samples)",,,,,,long,,,
340,330,TRUE,gnomAD_exomes_AMR_nhomalt,,"Count of individuals with homozygous alternative allele in the Latino gnomAD exome samples (17,296 samples)",,,,,,long,,,
341,330,TRUE,gnomAD_exomes_AN,,"Total allele count in the whole gnomAD exome samples (125,748 samples)",,,,,,long,,,
342,330,TRUE,gnomAD_exomes_ASJ_AC,,"Alternative allele count in the Ashkenazi Jewish gnomAD exome samples (5,040 samples)",,,,,,long,,,
343,330,TRUE,gnomAD_exomes_ASJ_AF,,"Alternative allele frequency in the Ashkenazi Jewish gnomAD exome samples (5,040 samples)",,,,,,text,TRUE,,
344,330,TRUE,gnomAD_exomes_ASJ_AN,,"Total allele count in the Ashkenazi Jewish gnomAD exome samples (5,040 samples)",,,,,,long,,,
345,330,TRUE,gnomAD_exomes_ASJ_nhomalt,,"Count of individuals with homozygous alternative allele in the Ashkenazi Jewish gnomAD exome samples (5,040 samples)",,,,,,long,,,
346,330,TRUE,gnomAD_exomes_EAS_AC,,"Alternative allele count in the East Asian gnomAD exome samples (9,197 samples)",,,,,,long,,,
347,330,TRUE,gnomAD_exomes_EAS_AF,,"Alternative allele frequency in the East Asian gnomAD exome samples (9,197 samples)",,,,,,text,TRUE,,
348,330,TRUE,gnomAD_exomes_EAS_AN,,"Total allele count in the East Asian gnomAD exome samples (9,197 samples)",,,,,,long,,,
349,330,TRUE,gnomAD_exomes_EAS_nhomalt,,"Count of individuals with homozygous alternative allele in the East Asian gnomAD exome samples (9,197 samples)",,,,,,long,,,
350,330,TRUE,gnomAD_exomes_FIN_AC,,"Alternative allele count in the Finnish gnomAD exome samples (10,824 samples)",,,,,,long,,,
351,330,TRUE,gnomAD_exomes_FIN_AF,,"Alternative allele frequency in the Finnish gnomAD exome samples (10,824 samples)",,,,,,text,TRUE,,
352,330,TRUE,gnomAD_exomes_FIN_AN,,"Total allele count in the Finnish gnomAD exome samples (10,824 samples)",,,,,,long,,,
353,330,TRUE,gnomAD_exomes_FIN_nhomalt,,"Count of individuals with homozygous alternative allele in the Finnish gnomAD exome samples (10,824 samples)",,,,,,long,,,
354,330,TRUE,gnomAD_exomes_NFE_AC,,"Alternative allele count in the Non-Finnish European gnomAD exome samples (56,885 samples)",,,,,,long,,,
355,330,TRUE,gnomAD_exomes_NFE_AF,,"Alternative allele frequency in the Non-Finnish European gnomAD exome samples (56,885 samples)",,,,,,float,,,
356,330,TRUE,gnomAD_exomes_NFE_AN,,"Total allele count in the Non-Finnish European gnomAD exome samples (56,885 samples)",,,,,,long,,,
357,330,TRUE,gnomAD_exomes_NFE_nhomalt,,"Count of individuals with homozygous alternative allele in the Non-Finnish European gnomAD exome samples (56,885 samples)",,,,,,long,,,
358,330,TRUE,gnomAD_exomes_POPMAX_AC,,Allele count in the population with the maximum AF,,,,,,long,,,
359,330,TRUE,gnomAD_exomes_POPMAX_AF,,"Maximum allele frequency across populations (excluding samples of Ashkenazi, Finnish, and indeterminate ancestry)",,,,,,text,TRUE,,
360,330,TRUE,gnomAD_exomes_POPMAX_AN,,Total number of alleles in the population with the maximum AF,,,,,,long,,,
361,330,TRUE,gnomAD_exomes_POPMAX_nhomalt,,Count of homozygous individuals in the population with the maximum allele frequency,,,,,,long,,,
362,330,TRUE,gnomAD_exomes_SAS_AC,,"Alternative allele count in the South Asian gnomAD exome samples (15,308 samples)",,,,,,long,,,
363,330,TRUE,gnomAD_exomes_SAS_AF,,"Alternative allele frequency in the South Asian gnomAD exome samples (15,308 samples)",,,,,,float,,,
364,330,TRUE,gnomAD_exomes_SAS_AN,,"Total allele count in the South Asian gnomAD exome samples (15,308 samples)",,,,,,long,,,
365,330,TRUE,gnomAD_exomes_SAS_nhomalt,,"Count of individuals with homozygous alternative allele in the South Asian gnomAD exome samples (15,308 samples)",,,,,,long,,,
366,330,TRUE,gnomAD_exomes_controls_AC,,"Alternative allele count in the controls subset of whole gnomAD exome samples (54,704 samples)",,,,,,long,,,
367,330,TRUE,gnomAD_exomes_controls_AF,,"Alternative allele frequency in the controls subset of whole gnomAD exome samples (54,704 samples)",,,,,,float,,,
368,330,TRUE,gnomAD_exomes_controls_AFR_AC,,"Alternative allele count in the controls subset of African/African American gnomAD exome samples (3,582 samples)",,,,,,long,,,
369,330,TRUE,gnomAD_exomes_controls_AFR_AF,,"Alternative allele frequency in the controls subset of African/African American gnomAD exome samples (3,582 samples)",,,,,,float,,,
370,330,TRUE,gnomAD_exomes_controls_AFR_AN,,"Total allele count in the controls subset of African/African American gnomAD exome samples (3,582 samples)",,,,,,long,,,
371,330,TRUE,gnomAD_exomes_controls_AFR_nhomalt,,"Count of individuals with homozygous alternative allele in the controls subset of African/African American gnomAD exome samples (3,582 samples)",,,,,,long,,,
372,330,TRUE,gnomAD_exomes_controls_AMR_AC,,"Alternative allele count in the controls subset of Latino gnomAD exome samples (8,556 samples)",,,,,,long,,,
373,330,TRUE,gnomAD_exomes_controls_AMR_AF,,"Alternative allele frequency in the controls subset of Latino gnomAD exome samples (8,556 samples)",,,,,,float,,,
374,330,TRUE,gnomAD_exomes_controls_AMR_AN,,"Total allele count in the controls subset of Latino gnomAD exome samples (8,556 samples)",,,,,,long,,,
375,330,TRUE,gnomAD_exomes_controls_AMR_nhomalt,,"Count of individuals with homozygous alternative allele in the controls subset of Latino gnomAD exome samples (8,556 samples)",,,,,,long,,,
376,330,TRUE,gnomAD_exomes_controls_AN,,"Total allele count in the controls subset of whole gnomAD exome samples (54,704 samples)",,,,,,long,,,
377,330,TRUE,gnomAD_exomes_controls_ASJ_AC,,"Alternative allele count in the controls subset of Ashkenazi Jewish gnomAD exome samples (1,160 samples)",,,,,,long,,,
378,330,TRUE,gnomAD_exomes_controls_ASJ_AF,,"Alternative allele frequency in the controls subset of Ashkenazi Jewish gnomAD exome samples (1,160 samples)",,,,,,text,TRUE,,
379,330,TRUE,gnomAD_exomes_controls_ASJ_AN,,"Total allele count in the controls subset of Ashkenazi Jewish gnomAD exome samples (1,160 samples)",,,,,,long,,,
380,330,TRUE,gnomAD_exomes_controls_ASJ_nhomalt,,"Count of individuals with homozygous alternative allele in the controls subset of Ashkenazi Jewish gnomAD exome samples (1,160 samples)",,,,,,long,,,
381,330,TRUE,gnomAD_exomes_controls_EAS_AC,,"Alternative allele count in the controls subset of East Asian gnomAD exome samples (4,523 samples)",,,,,,long,,,
382,330,TRUE,gnomAD_exomes_controls_EAS_AF,,"Alternative allele frequency in the controls subset of East Asian gnomAD exome samples (4,523 samples)",,,,,,text,TRUE,,
383,330,TRUE,gnomAD_exomes_controls_EAS_AN,,"Total allele count in the controls subset of East Asian gnomAD exome samples (4,523 samples)",,,,,,long,,,
384,330,TRUE,gnomAD_exomes_controls_EAS_nhomalt,,"Count of individuals with homozygous alternative allele in the controls subset of East Asian gnomAD exome samples (4,523 samples)",,,,,,long,,,
385,330,TRUE,gnomAD_exomes_controls_FIN_AC,,"Alternative allele count in the controls subset of Finnish gnomAD exome samples (6,697 samples)",,,,,,long,,,
386,330,TRUE,gnomAD_exomes_controls_FIN_AF,,"Alternative allele frequency in the controls subset of Finnish gnomAD exome samples (6,697 samples)",,,,,,text,TRUE,,
387,330,TRUE,gnomAD_exomes_controls_FIN_AN,,"Total allele count in the controls subset of Finnish gnomAD exome samples (6,697 samples)",,,,,,long,,,
388,330,TRUE,gnomAD_exomes_controls_FIN_nhomalt,,"Count of individuals with homozygous alternative allele in the controls subset of Finnish gnomAD exome samples (6,697 samples)",,,,,,long,,,
389,330,TRUE,gnomAD_exomes_controls_NFE_AC,,"Alternative allele count in the controls subset of Non-Finnish European gnomAD exome samples (21,384 samples)",,,,,,long,,,
390,330,TRUE,gnomAD_exomes_controls_NFE_AF,,"Alternative allele frequency in the controls subset of Non-Finnish European gnomAD exome samples (21,384 samples)",,,,,,float,,,
391,330,TRUE,gnomAD_exomes_controls_NFE_AN,,"Total allele count in the controls subset of Non-Finnish European gnomAD exome samples (21,384 samples)",,,,,,long,,,
392,330,TRUE,gnomAD_exomes_controls_NFE_nhomalt,,"Count of individuals with homozygous alternative allele in the controls subset of Non-Finnish European gnomAD exome samples (21,384 samples)",,,,,,long,,,
393,330,TRUE,gnomAD_exomes_controls_POPMAX_AC,,Allele count in the controls subset of population with the maximum AF,,,,,,long,,,
394,330,TRUE,gnomAD_exomes_controls_POPMAX_AF,,"Maximum allele frequency across populations (excluding samples of Ashkenazi, Finnish, and indeterminate ancestry) in the controls subset",,,,,,text,TRUE,,
395,330,TRUE,gnomAD_exomes_controls_POPMAX_AN,,Total number of alleles in the controls subset of population with the maximum AF,,,,,,long,,,
396,330,TRUE,gnomAD_exomes_controls_POPMAX_nhomalt,,Count of homozygous individuals in the controls subset of population with the maximum allele frequency,,,,,,long,,,
